Previous Score,Sleeping Hours,Practice exam,Delegation,Scholarship,Final Score
63.02122107,5.69990465,7,Alvaro Obregon,Yes,93.74560225
94.64725133,7.303897787,0,Benito Juarez,No,63.41680056
75.35263552,3.790558655,8,Xochimilco,No,65.92000285
68.00274492,7.658755637,6,Iztacalco,No,59.62288192
77.13979911,7.965869515,0,Iztapalapa,No,36.42688454
73.8767195,4.30288246,4,Benito Juarez,No,70.70430921
72.790304,5.531229346,4,Xochimilco,No,54.0600586
81.141667,7.11952147,1,Iztacalco,No,48.63795803
82.5750771,6.784795405,0,Alvaro Obregon,No,56.4302224
69.69498852,7.779456202,6,Iztacalco,Yes,79.09134143
69.24181759,6.788294768,8,Coyoacan,No,75.51735334
72.24948303,8.89715429,7,Xochimilco,No,82.06171515
51.98078835,6.518245901,6,Xochimilco,No,54.43459413
59.84808938,5.52545052,3,Alvaro Obregon,No,57.40811854
88.66874267,5.404837201,9,Iztapalapa,No,84.3759545
91.44967714,8.103202764,6,Iztapalapa,No,79.07123341
72.5096396,7.044431713,7,Alvaro Obregon,No,91.04467632
80.76556963,7.950573851,8,Coyoacan,No,83.9538749
78.11250155,7.919683749,8,Alvaro Obregon,No,91.92378315
100,3.970225221,4,Alvaro Obregon,Yes,95.51933141
86.19574911,5.289876098,4,Xochimilco,No,67.82413764
73.72082409,5.469062439,5,Alvaro Obregon,No,85.26380014
65.44459559,5.775903717,7,Benito Juarez,No,80.71955092
58.9355368,6.36946701,2,Iztapalapa,No,35.40790384
77.03463636,8.498724392,2,Iztapalapa,No,49.71226451
67.43649255,8.797723529,4,Coyoacan,No,57.25551875
60.7774629,6.560663755,0,Iztapalapa,No,34.28182477
68.53427116,6.623078708,4,Coyoacan,No,50.4779101
64.18451996,5.941849414,8,Xochimilco,No,74.47787118
91.87141635,7.133781546,4,Coyoacan,Yes,74.64764007
83.81639757,7.303781324,6,Iztapalapa,Yes,85.39077985
74.92027359,8.209713333,9,Alvaro Obregon,No,94.48601285
89.79944139,8.197658089,8,Alvaro Obregon,No,98.4804233
75.77368308,3.546822923,7,Benito Juarez,No,86.18011144
66.38715799,6.771182579,4,Coyoacan,Yes,59.38839752
90.23124077,9.076150046,1,Iztacalco,No,59.61778902
80.38910044,6.342827609,4,Iztacalco,No,61.4925001
64.62753846,8.708862728,9,Xochimilco,Yes,94.94795742
73.09661322,6.5403223,7,Iztapalapa,No,75.51281429
66.24381747,7.262385201,0,Iztapalapa,No,35.3212251
61.17200269,5.294663961,9,Iztacalco,Yes,80.99126376
84.26177548,5.351127164,3,Benito Juarez,No,82.19034705
94.0941664,8.088237358,0,Xochimilco,No,46.09123746
61.01432426,8.32272742,4,Coyoacan,Yes,73.84887634
80.62969237,7.039643359,1,Coyoacan,No,41.14475376
68.49357431,5.158713636,1,Xochimilco,Yes,61.67494239
70.12874616,7.065706835,6,Iztapalapa,No,60.83750038
69.07606076,8.885852441,3,Xochimilco,No,52.25092684
66.3600923,9.614299705,1,Iztapalapa,Yes,48.36809118
75.48521628,6.524938102,2,Xochimilco,No,45.49825511
66.69049884,4.510198225,2,Alvaro Obregon,No,53.96543686
77.70456826,8.260545399,1,Benito Juarez,No,58.66786051
74.49761891,6.586055355,6,Coyoacan,No,74.75171472
72.61051953,8.414560962,0,Alvaro Obregon,No,53.27942181
65.92436338,7.421608338,8,Iztacalco,No,77.6607631
69.23228669,5.674833841,4,Alvaro Obregon,Yes,78.35316491
82.55391226,7.087366541,3,Xochimilco,No,54.63447086
80.00917188,8.962507551,2,Iztacalco,Yes,78.14058035
65.22444755,6.776269017,2,Iztacalco,No,45.61347998
75.99332305,5.447792255,2,Coyoacan,No,46.10517471
82.51387123,4.617033747,0,Alvaro Obregon,No,44.20535555
58.30594719,5.84175297,1,Coyoacan,Yes,49.46220773
80.43360192,6.384795607,6,Benito Juarez,Yes,94.29222593
68.37376241,8.229998704,2,Benito Juarez,No,63.4272656
80.70598669,5.318726098,5,Benito Juarez,No,75.97413945
67.36740843,9.330627829,3,Benito Juarez,Yes,85.57234624
56.95117899,4.994271684,9,Iztacalco,No,79.48863458
58.72457562,10.49722914,4,Xochimilco,Yes,68.81146898
75.48084947,9.588277835,7,Benito Juarez,No,93.35783
77.59722502,7.211749374,1,Coyoacan,No,40.03231041
65.95683375,4.528459698,9,Xochimilco,Yes,84.05663815
81.38592459,6.916863907,4,Alvaro Obregon,Yes,83.9835422
58.38479938,6.419738563,1,Alvaro Obregon,Yes,58.5902333
74.33920201,5.088569165,8,Coyoacan,No,69.51980646
62.889838,7.436514441,1,Iztapalapa,No,37.57424512
68.48163892,5.764535305,0,Iztapalapa,Yes,43.81249194
75.47398671,5.927641229,3,Iztapalapa,Yes,76.2534357
66.39586635,6.694482048,6,Iztapalapa,No,60.88667817
71.15444456,6.137636757,1,Iztacalco,Yes,62.41323568
85.06292809,10.11723493,9,Iztacalco,No,91.42369763
69.2310813,6.196428051,8,Alvaro Obregon,Yes,100
83.35692112,7.661321517,0,Alvaro Obregon,Yes,70.34021355
63.70293145,7.218283738,0,Iztacalco,No,39.93391926
80.29804178,7.529125338,7,Iztacalco,No,83.17822929
89.41568621,7.643632605,4,Alvaro Obregon,No,89.07806669
50.283555,8.32204223,8,Coyoacan,No,70.55404615
67.03104745,7.399669113,7,Iztacalco,Yes,88.26350177
80.77072127,7.337343692,5,Coyoacan,No,64.31335909
72.96954614,7.087715603,3,Benito Juarez,Yes,74.62866877
78.71145873,6.792373221,5,Coyoacan,No,69.28616001
68.96014813,5.632303178,1,Coyoacan,No,40.98055979
75.86589787,6.908697434,4,Iztacalco,Yes,78.68292258
73.44322765,7.361901063,9,Benito Juarez,No,96.1286096
86.67782062,7.603246835,2,Iztapalapa,No,56.75832806
77.54420843,7.270427159,2,Coyoacan,No,44.89960436
78.37602662,6.65056748,0,Benito Juarez,Yes,71.219993
70.88123034,6.914380145,7,Benito Juarez,Yes,96.13817986
70.12393776,6.169530273,9,Iztacalco,No,71.48327985
70.67441812,7.469835987,2,Benito Juarez,Yes,81.01078877
78.94452142,6.668307658,0,Xochimilco,No,46.7734778
70.79015519,7.270841407,3,Iztapalapa,No,52.151031
77.89774857,8.501204565,0,Iztacalco,Yes,56.38739921
95.75400799,5.935961636,0,Xochimilco,No,57.74426965
83.71124703,7.895043071,0,Coyoacan,Yes,63.24670764
71.73976468,7.04981527,1,Iztacalco,Yes,55.90403735
87.01213922,10.0317904,0,Coyoacan,No,48.91665199
70.91924627,6.675549507,5,Iztacalco,No,66.38153507
54.61875465,8.042746875,6,Benito Juarez,No,73.96483038
64.91913689,7.023030178,0,Iztapalapa,No,33.93819017
56.29208079,4.917543238,9,Iztacalco,No,70.15859983
71.48486516,6.218966357,0,Xochimilco,Yes,62.47422998
75.18418379,8.320706658,9,Alvaro Obregon,No,100
91.76437312,6.350958309,8,Benito Juarez,Yes,100
78.26927374,3.669615528,8,Iztacalco,Yes,82.49825878
72.80899471,6.952895475,0,Benito Juarez,Yes,66.6071609
83.29405581,5.361495553,7,Alvaro Obregon,Yes,92.45123594
52.88864691,7.197726599,2,Xochimilco,No,40.48294496
77.35614558,9.326720622,6,Benito Juarez,No,82.75029273
82.70865194,8.154185966,0,Benito Juarez,No,54.26736465
60.21413754,9.304983743,6,Iztacalco,Yes,79.52218607
86.43754043,6.157731968,0,Benito Juarez,Yes,66.40152034
78.38496407,6.7852505,2,Xochimilco,Yes,53.89567988
70.84712086,5.433345705,6,Iztacalco,No,63.07204876
81.32781866,5.973934832,0,Iztapalapa,Yes,55.83024482
97.70692858,5.609672752,8,Alvaro Obregon,No,100
76.81866255,5.039915546,4,Xochimilco,No,62.85272344
77.48220586,9.048784938,1,Xochimilco,No,44.05127649
70.406391,3.862059557,3,Coyoacan,No,48.39369785
66.50155631,9.055208357,7,Alvaro Obregon,Yes,98.02353348
83.30335817,8.869088387,3,Benito Juarez,Yes,85.63644527
66.43916174,7.749689013,9,Xochimilco,No,83.32649429
75.71566237,5.328239098,4,Iztacalco,Yes,65.80411573
70.22342553,4.626737333,1,Coyoacan,No,33.78364945
79.78979826,6.177394478,4,Coyoacan,No,56.13437847
78.33662105,7.937680685,6,Xochimilco,No,73.0059062
85.37539944,7.004595456,8,Benito Juarez,Yes,100
69.89983601,5.434750757,7,Xochimilco,Yes,78.85444693
72.30125065,8.722307177,9,Coyoacan,No,90.80009398
65.21236284,9.526574992,5,Iztacalco,Yes,75.88586498
70.5570674,6.660101254,8,Benito Juarez,No,98.88947213
78.77300493,7.164005355,6,Xochimilco,No,78.75248616
82.56988617,4.736726975,2,Alvaro Obregon,No,49.30609429
65.77834676,6.378419926,0,Benito Juarez,No,40.75321887
83.6960592,7.765659967,4,Benito Juarez,Yes,87.67396341
88.55637859,7.53228481,8,Coyoacan,Yes,100
79.13434903,6.238498226,7,Xochimilco,No,60.33177222
93.76795813,6.588634737,5,Iztapalapa,No,64.58430481
67.26210801,6.329183895,7,Coyoacan,Yes,84.4161782
62.55345297,6.582302929,7,Xochimilco,No,72.45780729
57.21279751,7.634852204,2,Xochimilco,No,37.83737765
89.96044311,4.048694372,5,Iztapalapa,Yes,77.39743192
81.54365656,6.888475728,6,Benito Juarez,No,82.35154448
74.44415329,7.524963303,1,Benito Juarez,Yes,77.53445547
77.79968626,6.144272972,6,Xochimilco,No,76.37337921
63.74510953,6.281000434,9,Alvaro Obregon,Yes,93.52600941
99.4575198,6.324408339,5,Coyoacan,No,72.45856364
76.29221182,6.28142504,1,Alvaro Obregon,No,53.56708107
76.09394795,7.008825667,1,Iztacalco,No,48.12623093
82.25766624,7.193504137,5,Benito Juarez,No,90.34720351
79.81009232,3.849228526,2,Xochimilco,Yes,55.84004066
77.23884024,7.979320557,5,Xochimilco,No,71.06056014
67.09525545,6.565001673,8,Alvaro Obregon,No,80.93308322
79.71468357,9.899444763,9,Iztacalco,No,92.46371585
93.82024496,5.212527192,0,Iztapalapa,Yes,61.52891142
88.45420046,5.699028237,2,Coyoacan,No,54.40762443
90.93186627,6.695636532,1,Iztacalco,Yes,66.11821118
69.88784324,7.619838175,2,Coyoacan,No,55.64720252
65.1039518,4.073849009,1,Benito Juarez,No,57.98938698
73.7421308,5.756349922,2,Xochimilco,No,48.50909793
75.55724912,7.886980241,3,Iztapalapa,No,63.02161326
85.94191518,5.57781408,6,Benito Juarez,No,91.92451711
58.0753537,9.055039565,1,Iztacalco,No,51.01855898
90.29550319,6.319174602,1,Iztapalapa,No,47.48685786
73.41992101,5.650940198,1,Iztacalco,Yes,39.91096314
70.7311893,7.915366387,5,Coyoacan,No,67.35183759
64.87895625,9.41142608,7,Benito Juarez,No,92.9029709
58.45143328,7.624594388,3,Coyoacan,No,47.57845475
83.23170584,8.890644099,9,Iztapalapa,No,93.29522063
75.73317967,9.514953011,2,Alvaro Obregon,Yes,82.86432557
62.100391,5.61721198,8,Coyoacan,No,67.74866209
62.04921228,8.407587001,0,Iztapalapa,Yes,41.32826902
71.64215301,4.714794236,9,Iztapalapa,Yes,80.20195781
91.69021525,7.637353798,1,Iztacalco,No,45.16063664
72.40408649,6.893023164,6,Coyoacan,No,66.19266431
59.96857047,8.864425305,2,Benito Juarez,No,57.96113988
72.54256936,8.758377269,8,Coyoacan,No,79.35706088
72.2727643,7.854675026,0,Iztacalco,No,32.5959416
48.03113357,7.447641849,8,Iztapalapa,No,64.91726217
74.45705133,7.762553015,5,Benito Juarez,No,76.17927073
72.6906547,7.092656307,0,Alvaro Obregon,No,55.32881406
81.96206365,6.908206388,8,Xochimilco,No,84.06264705
93.48956095,9.163867258,8,Benito Juarez,Yes,100
86.2656503,9.34433473,9,Xochimilco,No,94.39446754
72.31111309,6.787511203,4,Coyoacan,Yes,63.75263668
63.93474091,7.356454605,6,Benito Juarez,No,78.162472
100,7.122482837,2,Coyoacan,Yes,78.85109264
75.59218434,4.582452337,7,Benito Juarez,No,82.86750807
75.13929292,6.495346634,2,Coyoacan,No,44.01777156
74.75874913,9.399556302,9,Xochimilco,No,93.16568673
76.98084761,5.875336187,6,Iztapalapa,No,70.91897267
73.55639588,10.17181519,3,Iztapalapa,Yes,76.5054023
69.26337993,8.758189464,4,Coyoacan,No,60.65189273
69.53141059,7.602247226,6,Coyoacan,No,70.68925246
74.6724673,7.841264929,1,Alvaro Obregon,Yes,70.43026022
69.56575229,5.624189955,3,Coyoacan,Yes,62.91323789
67.87154217,6.602156872,6,Iztacalco,No,62.86125045
76.06430228,9.162098665,2,Xochimilco,No,54.10714683
72.45022783,6.078205991,3,Coyoacan,No,50.48253658
90.03992989,8.591697635,9,Iztapalapa,No,98.32395722
48.49030192,4.934439716,7,Benito Juarez,No,67.60412143
85.91506852,5.202762381,2,Iztapalapa,Yes,68.18134695
87.46085192,9.852076998,8,Iztacalco,No,85.07426975
54.26609768,6.982244281,4,Benito Juarez,No,49.9562732
71.57312406,6.19225017,1,Iztapalapa,No,34.7704088
71.28559134,9.04411124,7,Coyoacan,No,75.8342085
60.92488305,8.868732332,9,Xochimilco,Yes,97.66523569
67.22183312,8.381131848,7,Coyoacan,No,68.88977026
63.89424155,6.145153121,0,Benito Juarez,No,37.83808358
92.52270443,6.569623636,8,Xochimilco,Yes,95.33878972
84.35678393,7.467443236,1,Alvaro Obregon,No,65.79655044
87.71555095,8.041599013,3,Iztacalco,Yes,73.38036129
82.21672064,6.237274639,5,Iztapalapa,Yes,77.77500898
63.70948229,7.256105666,8,Iztapalapa,Yes,91.08541268
69.75479734,7.401086951,0,Iztacalco,No,35.52536303
79.89374561,8.930154635,8,Iztapalapa,Yes,100
62.77872191,8.131698743,7,Benito Juarez,Yes,94.5097243
82.1299843,4.739797533,6,Alvaro Obregon,Yes,88.81934615
72.59674602,6.679554537,1,Benito Juarez,No,58.17405932
71.25179192,5.606824945,6,Alvaro Obregon,No,79.77532263
82.10959968,7.852131131,1,Xochimilco,Yes,63.59798165
79.44263311,8.384730026,8,Coyoacan,No,94.79655546
71.39033834,7.152333978,3,Alvaro Obregon,No,69.24545591
86.59329803,6.597809454,1,Alvaro Obregon,No,55.74338748
64.18936672,7.10375469,4,Alvaro Obregon,Yes,79.78440911
81.15935607,7.31337891,8,Iztapalapa,Yes,98.67650738
80.93101258,6.039850522,3,Alvaro Obregon,No,69.07385954
71.90453561,5.171933349,4,Iztacalco,Yes,62.4287443
78.26133022,3.924791436,7,Coyoacan,No,65.5608228
62.48886424,8.900773198,2,Coyoacan,No,40.6208042
84.24027019,7.744549365,5,Iztapalapa,No,71.8557747
73.15097864,7.543766517,0,Benito Juarez,No,48.91698392
69.77276979,8.897798332,2,Iztacalco,Yes,58.69286979
85.49009226,5.116797985,7,Benito Juarez,Yes,97.86934174
67.95656309,4.396553686,9,Alvaro Obregon,Yes,95.36766876
60.91538704,7.576347875,9,Benito Juarez,No,92.18587831
59.43370826,7.439907063,5,Iztacalco,No,56.97930186
81.06009951,4.403039785,9,Iztapalapa,Yes,97.20101776
62.19570648,7.539281593,3,Iztapalapa,Yes,58.20964644
92.54794182,6.399665571,7,Alvaro Obregon,No,94.76861978
54.18070592,5.78936791,2,Iztacalco,No,37.10603925
91.96456368,6.499864438,1,Iztapalapa,Yes,66.07822011
77.11017467,3.337707144,9,Alvaro Obregon,No,90.65094721
74.03286888,6.112938665,7,Benito Juarez,Yes,90.8174265
69.55080913,5.943558146,3,Iztacalco,Yes,64.16654932
78.99136114,7.83565367,8,Iztapalapa,No,86.24272404
74.62365298,6.762654795,2,Iztacalco,Yes,61.23645632
86.03301882,7.958303311,8,Iztapalapa,No,85.07395921
76.14227649,3.175690983,9,Xochimilco,Yes,95.79547644
76.50301761,5.741352666,5,Iztapalapa,No,64.89468898
71.36387788,7.833995577,4,Iztacalco,Yes,73.51411601
74.43054376,6.536703054,1,Iztapalapa,Yes,56.09995185
78.07801769,8.268190799,5,Benito Juarez,Yes,90.62890126
57.89831607,4.293095636,3,Alvaro Obregon,No,56.17521144
61.51814578,8.09666626,4,Xochimilco,Yes,65.04380677
82.43264094,6.041291173,5,Coyoacan,No,69.12172032
76.70865438,5.895704373,6,Iztacalco,Yes,74.04082914
73.16016664,8.48657057,3,Iztacalco,No,59.98861675
75.18433933,8.742851695,7,Alvaro Obregon,No,90.84265315
78.47581705,8.552049544,4,Benito Juarez,No,77.97384174
69.6024032,10.05796289,6,Coyoacan,No,79.61936532
67.21695275,8.900205413,5,Benito Juarez,Yes,88.23379659
76.95845255,5.806845124,4,Iztacalco,No,58.09390107
65.21627222,7.212457192,6,Coyoacan,Yes,75.76133101
79.08252756,6.459703137,3,Iztapalapa,Yes,72.89092004
57.97416396,10.04363479,6,Xochimilco,No,62.62436782
85.29155637,8.657304932,2,Iztacalco,No,56.52748509
79.72597482,6.716679795,7,Benito Juarez,Yes,100
77.56029734,8.316864697,9,Alvaro Obregon,No,100
84.82690984,5.151702301,3,Iztapalapa,No,58.15202917
91.65474444,7.375392606,3,Coyoacan,Yes,73.40779714
85.14370065,5.593116261,0,Iztacalco,No,40.28918795
56.59125769,4.467111699,7,Alvaro Obregon,No,71.63380309
62.20423033,8.176804356,4,Alvaro Obregon,Yes,82.03024024
68.75181422,8.362886643,8,Benito Juarez,Yes,99.12180668
75.2609105,7.685818954,2,Xochimilco,Yes,61.46435641
80.1765902,6.725549439,4,Alvaro Obregon,Yes,84.89057402
67.74256187,5.100462018,3,Benito Juarez,No,65.46986298
76.86766764,5.257979694,6,Coyoacan,Yes,83.33529154
67.44617068,5.54608003,9,Iztacalco,Yes,87.08917551
68.88482197,6.649490062,4,Coyoacan,No,57.64701443
60.93338903,8.6142681,1,Xochimilco,No,44.07597849
65.76766754,8.590606317,5,Benito Juarez,Yes,78.73363758
61.48315394,4.527148601,3,Coyoacan,Yes,51.525438
65.24126747,5.960149995,5,Iztacalco,No,71.2969958
85.53641797,5.919758471,0,Iztacalco,Yes,58.17512049
65.50601111,3.202625307,0,Alvaro Obregon,No,47.05031236
100,7.84918142,3,Xochimilco,No,70.48074028
79.93317901,6.630760264,6,Benito Juarez,No,84.09550783
76.84836124,6.830286195,6,Coyoacan,No,67.16367171
66.4164222,9.018806588,0,Alvaro Obregon,Yes,72.85747318
82.00309879,7.13246352,4,Alvaro Obregon,No,77.93043302
69.24362174,6.353904303,5,Coyoacan,Yes,75.2061091
76.22009815,7.858116432,4,Benito Juarez,Yes,94.13715392
100,8.58830777,6,Benito Juarez,No,95.10474524
74.039401,7.444701349,5,Xochimilco,No,63.82818252
86.49273326,8.033784398,4,Iztacalco,No,71.86559487
67.96823575,6.781648525,4,Benito Juarez,No,64.98325357
74.6501151,6.87721338,8,Alvaro Obregon,No,84.74529052
92.70800636,7.169531065,2,Iztacalco,Yes,73.78326881
68.73032942,5.870318574,8,Iztapalapa,No,76.56778765
93.12448558,6.147907578,1,Iztacalco,Yes,60.69642512
82.07751935,9.066819463,9,Alvaro Obregon,No,100
69.37533224,10.01193414,6,Xochimilco,No,72.87261496
81.32407739,9.388296871,5,Coyoacan,No,70.48459093
84.7255445,5.015113965,7,Coyoacan,Yes,88.25887677
81.21809962,4.870213698,8,Xochimilco,Yes,98.36015731
59.2977528,5.213935852,5,Xochimilco,No,52.71675743
67.72862824,7.201581163,1,Coyoacan,No,52.16989208
72.52481364,2.786913111,9,Alvaro Obregon,Yes,99.47721797
74.25566571,6.11679765,3,Xochimilco,No,48.69452017
81.20672098,9.110648934,2,Iztacalco,No,66.79519155
76.77701001,8.473658246,2,Coyoacan,No,48.66270361
61.64655641,6.236358024,4,Benito Juarez,Yes,65.79820304
78.80197851,6.349966838,9,Iztapalapa,Yes,100
81.10585745,7.85086256,0,Coyoacan,No,56.50756817
80.59790448,8.402903133,8,Xochimilco,No,82.61164525
85.80780726,6.200294098,3,Coyoacan,Yes,70.92469486
83.33922155,6.648450967,6,Iztapalapa,No,68.78943839
79.59180079,6.150985407,6,Benito Juarez,Yes,94.04160988
74.29834289,5.002975838,6,Iztapalapa,No,60.70741076
58.39039066,6.670384378,4,Coyoacan,No,54.69145309
79.29618219,6.55610869,3,Coyoacan,No,61.85219128
77.07687687,5.109033826,3,Iztacalco,No,44.96501302
77.71578837,7.969121406,4,Xochimilco,No,68.85273959
62.23251424,7.724981018,5,Alvaro Obregon,No,67.28860657
64.1894346,8.043579551,9,Iztacalco,No,82.62344866
85.53152853,5.847894467,6,Iztacalco,Yes,89.1484854
74.60444846,4.024636483,4,Iztacalco,Yes,64.42533385
81.81500697,7.700996694,8,Iztacalco,No,77.98879389
75.28318376,6.003830928,8,Iztacalco,Yes,85.0155241
75.29756139,5.6639978,0,Benito Juarez,No,53.66094444
84.38283806,5.114420388,4,Xochimilco,No,65.62119725
69.83955272,6.587016208,1,Alvaro Obregon,No,45.22230686
75.96120777,9.365990946,3,Alvaro Obregon,No,79.13095919
70.37724711,6.241825718,6,Xochimilco,No,61.6565705
70.65503773,5.365295434,9,Alvaro Obregon,No,88.46607162
71.90827877,7.977900102,5,Benito Juarez,No,79.18834019
77.22133772,7.25921842,6,Benito Juarez,Yes,84.7086984
70.21251378,3.821047948,2,Xochimilco,No,41.82939219
87.55756126,7.99351948,4,Benito Juarez,No,79.21139366
66.05392698,10.19270165,5,Coyoacan,No,69.12873547
73.13128356,3.099196109,5,Alvaro Obregon,No,67.25429918
70.60268942,5.146440964,5,Iztapalapa,No,63.57799218
89.46977884,2.727209367,8,Iztacalco,No,73.72959483
76.96554777,6.887043369,5,Coyoacan,No,68.02613533
85.31844539,8.485579355,1,Coyoacan,No,50.95879529
60.14439627,7.158251125,8,Iztacalco,No,63.56341036
77.67050266,9.087993547,3,Coyoacan,No,56.38523046
83.89630796,8.245825435,6,Benito Juarez,No,89.08182434
75.82283989,9.553220985,5,Coyoacan,Yes,81.69423367
85.65480375,8.740316152,8,Alvaro Obregon,Yes,100
69.8271155,6.395585397,9,Alvaro Obregon,No,88.56089086
89.0934744,7.100089684,2,Xochimilco,No,56.62900875
97.98898124,5.696984627,7,Xochimilco,No,90.58624942
71.3716144,6.654015747,4,Iztapalapa,No,55.9838794
70.54497479,7.092747508,5,Alvaro Obregon,Yes,80.59840388
89.53384477,6.872639015,2,Iztacalco,No,69.75633711
90.79572146,9.013380289,2,Iztacalco,Yes,62.31046274
69.77139973,6.504747906,6,Alvaro Obregon,No,86.91009713
70.79813183,5.60187038,5,Benito Juarez,Yes,84.67411961
72.18215391,5.695583448,1,Alvaro Obregon,No,51.09291275
61.55549489,7.982650407,9,Benito Juarez,Yes,100
65.81348054,4.895292388,7,Xochimilco,Yes,76.60059589
64.95859233,6.698220745,4,Iztacalco,Yes,65.03652452
67.32202435,8.991250368,6,Alvaro Obregon,No,90.64737444
74.65315113,7.438897669,2,Xochimilco,No,44.18266283
77.34214733,6.888091916,9,Iztapalapa,Yes,96.55917785
90.50500493,6.946134395,4,Iztacalco,No,66.21260491
65.01645959,5.455653112,2,Iztapalapa,Yes,53.17022335
84.84322398,5.714297934,2,Iztacalco,No,60.55023623
72.86011156,6.707227491,0,Coyoacan,No,36.50849822
74.5053629,7.406909545,2,Xochimilco,Yes,57.60447551
81.74819492,8.422225018,6,Coyoacan,No,85.50574966
63.77277978,7.138840926,8,Coyoacan,Yes,83.21413626
78.82409746,9.029161264,0,Iztapalapa,No,45.41680977
76.66452208,9.407797023,3,Benito Juarez,Yes,80.92022104
79.92451264,8.192900819,9,Iztacalco,Yes,99.70434144
77.89168644,8.837472112,6,Coyoacan,No,77.81154557
99.5530014,5.513929718,5,Iztapalapa,No,74.54712698
68.62260016,5.276201598,3,Iztacalco,No,45.21784256
69.69003045,7.776960064,2,Coyoacan,No,49.03131071
68.76859474,4.988185282,5,Coyoacan,No,64.30878124
69.44522881,6.564442234,3,Coyoacan,No,46.47532653
68.62612873,8.156787858,4,Iztapalapa,No,61.79812016
86.89016531,9.120059387,1,Benito Juarez,No,60.32785607
89.20504248,6.618676525,8,Xochimilco,Yes,93.49408228
69.29253706,6.025083557,1,Xochimilco,No,40.24308473
66.67644427,7.480692432,3,Coyoacan,No,48.80071602
79.71415556,5.389684835,7,Coyoacan,No,81.44487573
69.47776956,6.740082028,6,Benito Juarez,No,82.52889894
81.32931818,6.987999928,3,Xochimilco,Yes,74.3217965
